file,dominant_gender,Man,Woman,dominant_race,white,latino hispanic,asian,black,middle eastern,indian
grouptest2_4.jpg,Man,99.83513355255127,0.1648730249144137,middle eastern,22.89019227027893,26.932048797607422,7.1424514055252075,2.6350175961852074,27.42455303668976,12.975737452507019
grouptest2_5.jpg,Woman,0.9709369391202927,99.02905821800232,white,96.76116704940796,1.0781077668070793,0.0003998112333647441,7.151770660129841e-05,2.156705968081951,0.003549501343513839
grouptest2_6.jpg,Man,99.16524291038513,0.8347528055310249,latino hispanic,21.476779878139496,25.426477193832397,18.763715028762817,12.562979757785797,13.933275640010834,7.83676877617836
grouptest3_0.jpg,Man,87.73897886276245,12.26102039217949,white,99.06603705095803,0.4997626282557692,0.0002683039745833061,1.331948579189735e-05,0.4332937249340147,0.0006190752800253584
grouptest3_1.jpg,Man,99.99972581863403,0.0002745229721767828,latino hispanic,14.168095588684082,29.752051830291748,6.8336255848407745,21.0902601480484,12.174128741025925,15.98183661699295
grouptest3_2.jpg,Woman,14.074739813804626,85.92525720596313,white,92.04066395759583,3.9709534496068954,0.05204501794651151,0.006188871338963509,3.89220267534256,0.037951223202981055
grouptest3_3.jpg,Man,99.99874830245972,0.001251197772944579,white,91.0777221825454,2.828646859091895,0.0018960593947483203,0.0011210973325937906,6.053585955073124,0.03702724202118164
grouptest3_4.jpg,Man,99.86562728881836,0.13436523731797934,white,97.77213957641845,0.8573032824929616,0.00024286106797054716,3.7685238167360206e-05,1.3685857176976541,0.0016856372704388846
grouptest3_5.jpg,Woman,3.013395331799984,96.98660373687744,white,38.71338367462158,29.993104934692383,5.447032302618027,1.5485310927033424,19.740712642669678,4.557238891720772
grouptest3_6.jpg,Woman,0.0022153009922476485,99.99778270721436,latino hispanic,29.546597599983215,31.812259554862976,5.833929032087326,3.904884308576584,20.769909024238586,8.132417500019073
grouptest3_7.jpg,Man,99.96370077133179,0.03630040737334639,black,1.609940252962894e-19,4.351862582997095e-13,1.5272512258763388e-13,100.0,3.8235241205481695e-18,8.157999625770136e-13
teachers1_0.jpg,Woman,2.5597412139177322,97.44025468826294,latino hispanic,17.785927653312683,41.02570414543152,4.912643134593964,2.9634982347488403,14.895868301391602,18.41636151075363
teachers1_1.jpg,Woman,0.0008044709829846397,99.99920129776001,white,47.8679475626883,41.180269858869295,0.226873233020095,0.028960026061985025,10.121085956226105,0.5748658194978022
teachers1_2.jpg,Man,99.99128580093384,0.008719007018953562,latino hispanic,9.649302065372467,34.51772928237915,10.297654569149017,14.518973231315613,9.667038917541504,21.34930193424225
teachers2_0.jpg,Man,99.9997615814209,0.00024239079721155576,white,99.92961287078934,0.03834161553891692,1.3176423405041154e-06,2.4643646926498473e-08,0.03204007998627156,3.594932566077205e-06
teachers2_1.jpg,Woman,2.78838574886322,97.21161723136902,white,96.71387076377869,1.5904847532510757,0.00659055876894854,0.0002317755615877104,1.68257225304842,0.006247240526136011
teachers2_2.jpg,Man,96.62560820579529,3.374394029378891,latino hispanic,12.397313863039017,47.89917767047882,13.98942619562149,5.051463097333908,7.494828850030899,13.167791068553925
teachers_femalegroup1_0.jpg,Woman,0.00010376617183283088,99.9998927116394,white,98.22929501533508,1.2088662013411522,0.004343763794167899,2.050526290986454e-05,0.5563855171203613,0.0010918060070252977
teachers_femalegroup1_1.jpg,Woman,0.2673499286174774,99.73264932632446,latino hispanic,6.049864390508605,38.74358370976642,22.28990378500178,6.9575204601859495,3.9075131526573714,22.051613384292914
teachers_femalegroup1_2.jpg,Woman,27.88890302181244,72.11109399795532,asian,0.049815227976068854,0.17871023155748844,99.6640682220459,0.00562183849979192,0.0002597278808025294,0.1015164190903306
teachers_femalegroup1_3.jpg,Woman,0.01285631733480841,99.98713731765747,white,99.8789131641388,0.07537181372754276,5.425905555966892e-05,3.839151219153791e-08,0.04565614799503237,4.2592301241484165e-06
